DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2006,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2007,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2008,44,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2009,46,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2010,51,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2011,52,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2012,56,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2013,57,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2014,61,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2015,62,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2016,59,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2017,56,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2018,51,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR613,2019,48,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2004,30,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2005,31,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2006,33,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2007,34,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2008,34,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2009,35,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2010,38,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2011,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2012,43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2013,45,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2014,46,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2015,48,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2016,48,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2017,47,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2018,43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR621,2019,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2004,35,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2005,37,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2006,39,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2007,40,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2008,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2009,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2010,43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2011,46,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2012,47,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2013,48,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2014,51,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2015,53,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2016,53,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2017,53,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2018,51,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR622,2019,49,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2004,27,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2005,29,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2006,30,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2007,31,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2008,32,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2009,31,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2010,33,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2011,36,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2012,36,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2013,39,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2014,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2015,43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2016,43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2017,44,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2018,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR631,2019,36,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2004,26,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2005,28,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2006,26,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2007,28,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2008,29,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2009,30,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2010,33,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2011,34,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2012,34,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2013,37,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2014,38,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2015,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2016,40,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2017,40,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2018,39,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR632,2019,38,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2004,20,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2005,21,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2006,22,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2007,23,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2008,25,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2009,25,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2010,31,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2011,34,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2012,34,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2013,35,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2014,36,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2015,37,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2016,38,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2017,40,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2018,39,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR633,2019,34,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2004,28,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2005,32,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2006,34,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2007,34,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2008,37,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2009,37,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2010,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2011,47,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2012,47,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2013,49,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2014,49,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2015,55,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2016,53,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2017,58,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2018,54,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR711,2019,44,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2004,24,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2005,26,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2006,27,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2007,28,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2008,29,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2009,31,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2010,35,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2011,37,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2012,39,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2013,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2014,47,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2015,48,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2016,46,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2017,46,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2018,44,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR712,2019,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2004,29,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2005,29,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2006,29,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2007,30,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2008,31,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2009,31,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2010,36,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2011,38,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2012,39,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2013,39,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2014,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2015,47,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2016,43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2017,43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2018,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR713,2019,40,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2004,32,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2005,31,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2006,32,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2007,33,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2008,34,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2009,35,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2010,39,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2011,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2012,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2013,43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2014,46,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2015,48,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2016,44,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2017,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2018,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR714,2019,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2004,27,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2005,30,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2006,29,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2007,30,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2008,31,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2009,33,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2010,38,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2011,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2012,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2013,43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2014,44,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2015,46,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2016,47,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2017,46,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2018,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR715,2019,38,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2004,39,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2005,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2006,44,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2007,45,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2008,46,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2009,43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2010,47,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2011,50,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2012,52,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2013,54,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2014,56,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2015,58,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2016,57,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2017,56,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2018,53,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR721,2019,50,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2004,26,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2005,27,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2006,28,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2007,28,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2008,30,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2009,32,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2010,36,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2011,39,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2012,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2013,43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2014,45,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2015,48,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2016,47,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2017,45,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2018,42,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR722,2019,40,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2004,23,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2005,24,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2006,24,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2007,25,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2008,26,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2009,27,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2010,32,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2011,35,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2012,35,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2013,35,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2014,39,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2015,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2016,41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2017,38,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2018,36,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR723,2019,32,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR811,2004,25,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,TR811,2005,27,
